timestamp,total_power_watts
2024-01-15 13:37:00,2167.79
2024-01-15 13:38:00,2151.65
2024-01-15 13:39:00,2171.31
2024-01-15 13:40:00,2139.65
2024-01-15 13:41:00,2178.19
2024-01-15 13:42:00,2195.98
2024-01-15 13:43:00,2142.74
2024-01-15 13:44:00,2141.09
2024-01-15 13:45:00,2179.07
2024-01-15 13:46:00,2181.59
2024-01-15 13:47:00,2139.54
2024-01-15 13:48:00,2141.6
2024-01-15 13:49:00,2144.36
2024-01-15 13:50:00,1973.11
2024-01-15 13:51:00,1981.63
2024-01-15 13:52:00,1979.92
2024-01-15 13:53:00,1984.64
2024-01-15 13:54:00,1999.31
2024-01-15 13:55:00,2004.68
2024-01-15 13:56:00,2031.01
2024-01-15 13:57:00,1980.03
2024-01-15 13:58:00,2019.69
2024-01-15 13:59:00,1995.72
2024-01-15 14:00:00,1999.01
2024-01-15 14:01:00,2013.5
2024-01-15 14:02:00,1977.55
2024-01-15 14:03:00,2007.65
2024-01-15 14:04:00,2003.33
2024-01-15 14:05:00,2009.85
2024-01-15 14:06:00,2005.78
2024-01-15 14:07:00,2049.11
2024-01-15 14:08:00,1987.25
2024-01-15 14:09:00,1989.38
2024-01-15 14:10:00,2137.54
2024-01-15 14:11:00,2138.89
2024-01-15 14:12:00,2137.25
2024-01-15 14:13:00,2173.78
2024-01-15 14:14:00,2178.41
2024-01-15 14:15:00,2138.59
2024-01-15 14:16:00,2133.35
2024-01-15 14:17:00,2159.43
2024-01-15 14:18:00,2138.96
2024-01-15 14:19:00,2162.66
2024-01-15 14:20:00,2154.06
2024-01-15 14:21:00,2119.69
2024-01-15 14:22:00,2180.95
2024-01-15 14:23:00,2185.92
2024-01-15 14:24:00,2137.74
2024-01-15 14:25:00,2142.25
2024-01-15 14:26:00,2155.72
2024-01-15 14:27:00,2156.69
2024-01-15 14:28:00,2163.17
2024-01-15 14:29:00,2190.2
2024-01-15 14:30:00,2146.46
2024-01-15 14:31:00,2134.03
2024-01-15 14:32:00,2122.41
2024-01-15 14:33:00,2135.38
2024-01-15 14:34:00,2149.34
2024-01-15 14:35:00,2185.89
2024-01-15 14:36:00,2139.65
2024-01-15 14:37:00,2154.48
2024-01-15 14:38:00,2149.67
2024-01-15 14:39:00,2173.77
2024-01-15 14:40:00,2050.54
2024-01-15 14:41:00,1989.38
2024-01-15 14:42:00,1990.21
2024-01-15 14:43:00,2020.88
2024-01-15 14:44:00,2013.64
2024-01-15 14:45:00,2036.93
2024-01-15 14:46:00,2011.68
2024-01-15 14:47:00,1992.81
2024-01-15 14:48:00,2011.81
2024-01-15 14:49:00,2022.17
2024-01-15 14:50:00,2016.41
2024-01-15 14:51:00,2010.15
2024-01-15 14:52:00,2021.33
2024-01-15 14:53:00,2023.39
2024-01-15 14:54:00,2027.64
2024-01-15 14:55:00,2012.97
2024-01-15 14:56:00,1996.66
2024-01-15 14:57:00,2002.93
2024-01-15 14:58:00,2024.13
2024-01-15 14:59:00,1983.66
2024-01-15 15:00:00,2157.37
2024-01-15 15:01:00,2142.13
2024-01-15 15:02:00,2150.57
2024-01-15 15:03:00,2175.57
2024-01-15 15:04:00,2153.82
2024-01-15 15:05:00,2150.93
2024-01-15 15:06:00,2122.8
2024-01-15 15:07:00,2164.93
2024-01-15 15:08:00,2162.91
2024-01-15 15:09:00,2193.27
2024-01-15 15:10:00,2143.84
2024-01-15 15:11:00,2154.38
2024-01-15 15:12:00,2154.99
2024-01-15 15:13:00,2181.55
2024-01-15 15:14:00,2148.09
2024-01-15 15:15:00,2155.58
2024-01-15 15:16:00,2162.16
2024-01-15 15:17:00,2153.73
2024-01-15 15:18:00,2141.07
2024-01-15 15:19:00,2153.88
2024-01-15 15:20:00,2171.47
2024-01-15 15:21:00,2129.47
2024-01-15 15:22:00,2152.66
2024-01-15 15:23:00,2136.0
2024-01-15 15:24:00,2173.9
2024-01-15 15:25:00,2119.54
2024-01-15 15:26:00,2138.82
2024-01-15 15:27:00,2157.54
2024-01-15 15:28:00,2181.31
2024-01-15 15:29:00,2148.68
2024-01-15 15:30:00,1988.9
2024-01-15 15:31:00,2037.62
2024-01-15 15:32:00,1971.04
2024-01-15 15:33:00,1956.02
2024-01-15 15:34:00,2008.8
2024-01-15 15:35:00,1989.96
2024-01-15 15:36:00,1979.58
2024-01-15 15:37:00,2014.17
2024-01-15 15:38:00,2004.88
2024-01-15 15:39:00,1988.72
2024-01-15 15:40:00,1974.39
2024-01-15 15:41:00,2017.45
2024-01-15 15:42:00,2013.0
2024-01-15 15:43:00,1998.02
2024-01-15 15:44:00,2036.93
2024-01-15 15:45:00,1978.6
2024-01-15 15:46:00,1969.49
2024-01-15 15:47:00,1986.16
2024-01-15 15:48:00,1999.09
2024-01-15 15:49:00,2004.87
2024-01-15 15:50:00,2145.18
2024-01-15 15:51:00,2157.04
2024-01-15 15:52:00,2124.97
2024-01-15 15:53:00,2178.88
2024-01-15 15:54:00,2148.36
2024-01-15 15:55:00,2172.35
2024-01-15 15:56:00,2156.85
2024-01-15 15:57:00,2159.14
2024-01-15 15:58:00,2161.4
2024-01-15 15:59:00,2158.95
2024-01-15 16:00:00,162.85
2024-01-15 16:01:00,176.58
2024-01-15 16:02:00,153.93
2024-01-15 16:03:00,164.18
2024-01-15 16:04:00,148.21
2024-01-15 16:05:00,178.8
2024-01-15 16:06:00,136.47
2024-01-15 16:07:00,186.02
2024-01-15 16:08:00,149.2
2024-01-15 16:09:00,121.38
2024-01-15 16:10:00,152.56
2024-01-15 16:11:00,136.38
2024-01-15 16:12:00,166.81
2024-01-15 16:13:00,136.95
2024-01-15 16:14:00,141.08
2024-01-15 16:15:00,112.21
2024-01-15 16:16:00,140.95
2024-01-15 16:17:00,101.52
2024-01-15 16:18:00,118.32
2024-01-15 16:19:00,165.21
2024-01-15 16:20:00,15.72
2024-01-15 16:21:00,8.51
2024-01-15 16:22:00,0.0
2024-01-15 16:23:00,0.0
2024-01-15 16:24:00,0.0
2024-01-15 16:25:00,0.0
2024-01-15 16:26:00,30.07
2024-01-15 16:27:00,17.55
2024-01-15 16:28:00,0.0
2024-01-15 16:29:00,0.54
2024-01-15 16:30:00,4.17
2024-01-15 16:31:00,0.0
2024-01-15 16:32:00,0.0
2024-01-15 16:33:00,0.0
2024-01-15 16:34:00,0.0
2024-01-15 16:35:00,0.0
2024-01-15 16:36:00,35.95
2024-01-15 16:37:00,12.82
2024-01-15 16:38:00,0.0
2024-01-15 16:39:00,11.45
2024-01-15 16:40:00,177.99
2024-01-15 16:41:00,168.49
2024-01-15 16:42:00,151.19
2024-01-15 16:43:00,137.06
2024-01-15 16:44:00,163.96
2024-01-15 16:45:00,157.87
2024-01-15 16:46:00,167.9
2024-01-15 16:47:00,162.7
2024-01-15 16:48:00,170.99
2024-01-15 16:49:00,139.3
2024-01-15 16:50:00,176.35
2024-01-15 16:51:00,153.95
2024-01-15 16:52:00,191.51
2024-01-15 16:53:00,136.22
2024-01-15 16:54:00,184.72
2024-01-15 16:55:00,153.96
2024-01-15 16:56:00,136.97
2024-01-15 16:57:00,140.32
2024-01-15 16:58:00,143.59
2024-01-15 16:59:00,158.48
2024-01-15 17:00:00,160.46
2024-01-15 17:01:00,138.53
2024-01-15 17:02:00,149.51
2024-01-15 17:03:00,192.85
2024-01-15 17:04:00,184.55
2024-01-15 17:05:00,158.73
2024-01-15 17:06:00,150.76
2024-01-15 17:07:00,152.4
2024-01-15 17:08:00,162.27
2024-01-15 17:09:00,129.54
2024-01-15 17:10:00,0.0
2024-01-15 17:11:00,0.0
2024-01-15 17:12:00,7.98
2024-01-15 17:13:00,12.94
2024-01-15 17:14:00,0.0
2024-01-15 17:15:00,31.48
2024-01-15 17:16:00,0.0
2024-01-15 17:17:00,0.0
2024-01-15 17:18:00,4.49
2024-01-15 17:19:00,20.94
2024-01-15 17:20:00,33.68
2024-01-15 17:21:00,0.0
2024-01-15 17:22:00,21.57
2024-01-15 17:23:00,0.0
2024-01-15 17:24:00,0.0
2024-01-15 17:25:00,17.67
2024-01-15 17:26:00,13.05
2024-01-15 17:27:00,0.0
2024-01-15 17:28:00,29.53
2024-01-15 17:29:00,27.6
2024-01-15 17:30:00,137.49
2024-01-15 17:31:00,157.92
2024-01-15 17:32:00,159.88
2024-01-15 17:33:00,155.21
2024-01-15 17:34:00,138.99
2024-01-15 17:35:00,136.57
2024-01-15 17:36:00,149.49
2024-01-15 17:37:00,173.45
2024-01-15 17:38:00,160.87
2024-01-15 17:39:00,142.59
2024-01-15 17:40:00,165.43
2024-01-15 17:41:00,93.03
2024-01-15 17:42:00,172.98
2024-01-15 17:43:00,115.21
2024-01-15 17:44:00,142.75
2024-01-15 17:45:00,127.61
2024-01-15 17:46:00,124.11
2024-01-15 17:47:00,173.22
2024-01-15 17:48:00,140.65
2024-01-15 17:49:00,156.93
2024-01-15 17:50:00,149.06
2024-01-15 17:51:00,159.54
2024-01-15 17:52:00,151.54
2024-01-15 17:53:00,124.34
2024-01-15 17:54:00,169.93
2024-01-15 17:55:00,140.12
2024-01-15 17:56:00,118.87
2024-01-15 17:57:00,141.44
2024-01-15 17:58:00,180.02
2024-01-15 17:59:00,167.0
2024-01-15 18:00:00,0.0
2024-01-15 18:01:00,0.0
2024-01-15 18:02:00,0.0
2024-01-15 18:03:00,41.53
2024-01-15 18:04:00,7.64
2024-01-15 18:05:00,8.6
2024-01-15 18:06:00,20.61
2024-01-15 18:07:00,4.78
2024-01-15 18:08:00,0.0
2024-01-15 18:09:00,0.0
2024-01-15 18:10:00,0.0
2024-01-15 18:11:00,0.0
2024-01-15 18:12:00,14.55
2024-01-15 18:13:00,1.04
2024-01-15 18:14:00,14.65
2024-01-15 18:15:00,0.0
2024-01-15 18:16:00,1.57
2024-01-15 18:17:00,0.0
2024-01-15 18:18:00,18.33
2024-01-15 18:19:00,6.93
2024-01-15 18:20:00,169.96
2024-01-15 18:21:00,92.07
2024-01-15 18:22:00,191.77
2024-01-15 18:23:00,147.21
2024-01-15 18:24:00,172.16
2024-01-15 18:25:00,129.2
2024-01-15 18:26:00,162.26
2024-01-15 18:27:00,128.93
2024-01-15 18:28:00,137.52
2024-01-15 18:29:00,188.28
2024-01-15 18:30:00,146.19
2024-01-15 18:31:00,154.35
2024-01-15 18:32:00,167.4
2024-01-15 18:33:00,159.91
2024-01-15 18:34:00,153.01
2024-01-15 18:35:00,157.3
2024-01-15 18:36:00,198.07
2024-01-15 18:37:00,148.85
2024-01-15 18:38:00,154.02
2024-01-15 18:39:00,171.01
2024-01-15 18:40:00,172.11
2024-01-15 18:41:00,173.74
2024-01-15 18:42:00,162.77
2024-01-15 18:43:00,127.14
2024-01-15 18:44:00,182.67
2024-01-15 18:45:00,127.07
2024-01-15 18:46:00,156.05
2024-01-15 18:47:00,134.91
2024-01-15 18:48:00,148.72
2024-01-15 18:49:00,156.58
2024-01-15 18:50:00,6.43
2024-01-15 18:51:00,8.44
2024-01-15 18:52:00,32.27
2024-01-15 18:53:00,9.07
2024-01-15 18:54:00,0.0
2024-01-15 18:55:00,19.28
2024-01-15 18:56:00,23.79
2024-01-15 18:57:00,0.0
2024-01-15 18:58:00,11.95
2024-01-15 18:59:00,14.02
2024-01-15 19:00:00,1194.05
2024-01-15 19:01:00,1227.51
2024-01-15 19:02:00,1197.0
2024-01-15 19:03:00,1202.51
2024-01-15 19:04:00,1196.54
2024-01-15 19:05:00,0.31
2024-01-15 19:06:00,0.0
2024-01-15 19:07:00,0.0
2024-01-15 19:08:00,31.89
2024-01-15 19:09:00,0.0
2024-01-15 19:10:00,130.17
2024-01-15 19:11:00,106.93
2024-01-15 19:12:00,137.22
2024-01-15 19:13:00,123.54
2024-01-15 19:14:00,182.84
2024-01-15 19:15:00,170.2
2024-01-15 19:16:00,136.24
2024-01-15 19:17:00,195.05
2024-01-15 19:18:00,169.64
2024-01-15 19:19:00,143.5
2024-01-15 19:20:00,100.01
2024-01-15 19:21:00,195.82
2024-01-15 19:22:00,122.21
2024-01-15 19:23:00,117.09
2024-01-15 19:24:00,170.45
2024-01-15 19:25:00,198.8
2024-01-15 19:26:00,177.69
2024-01-15 19:27:00,161.28
2024-01-15 19:28:00,161.9
2024-01-15 19:29:00,167.07
2024-01-15 19:30:00,165.18
2024-01-15 19:31:00,155.62
2024-01-15 19:32:00,152.08
2024-01-15 19:33:00,148.75
2024-01-15 19:34:00,134.92
2024-01-15 19:35:00,144.39
2024-01-15 19:36:00,116.14
2024-01-15 19:37:00,148.03
2024-01-15 19:38:00,130.23
2024-01-15 19:39:00,127.93
2024-01-15 19:40:00,3.6
2024-01-15 19:41:00,27.84
2024-01-15 19:42:00,18.37
2024-01-15 19:43:00,0.0
2024-01-15 19:44:00,0.0
2024-01-15 19:45:00,18.82
2024-01-15 19:46:00,0.0
2024-01-15 19:47:00,0.0
2024-01-15 19:48:00,11.0
2024-01-15 19:49:00,0.0
2024-01-15 19:50:00,2.11
2024-01-15 19:51:00,0.0
2024-01-15 19:52:00,0.0
2024-01-15 19:53:00,6.4
2024-01-15 19:54:00,0.0
2024-01-15 19:55:00,8.81
2024-01-15 19:56:00,0.0
2024-01-15 19:57:00,11.05
2024-01-15 19:58:00,4.48
2024-01-15 19:59:00,27.28
2024-01-15 20:00:00,252.5
2024-01-15 20:01:00,241.41
2024-01-15 20:02:00,252.45
2024-01-15 20:03:00,260.87
2024-01-15 20:04:00,250.98
2024-01-15 20:05:00,250.81
2024-01-15 20:06:00,235.96
2024-01-15 20:07:00,236.74
2024-01-15 20:08:00,221.95
2024-01-15 20:09:00,284.99
2024-01-15 20:10:00,225.12
2024-01-15 20:11:00,236.14
2024-01-15 20:12:00,235.63
2024-01-15 20:13:00,267.9
2024-01-15 20:14:00,244.1
2024-01-15 20:15:00,274.95
2024-01-15 20:16:00,236.53
2024-01-15 20:17:00,255.58
2024-01-15 20:18:00,233.29
2024-01-15 20:19:00,292.9
2024-01-15 20:20:00,226.25
2024-01-15 20:21:00,256.2
2024-01-15 20:22:00,262.68
2024-01-15 20:23:00,258.28
2024-01-15 20:24:00,246.29
2024-01-15 20:25:00,247.4
2024-01-15 20:26:00,250.88
2024-01-15 20:27:00,247.06
2024-01-15 20:28:00,269.28
2024-01-15 20:29:00,294.21
2024-01-15 20:30:00,88.85
2024-01-15 20:31:00,72.6
2024-01-15 20:32:00,98.23
2024-01-15 20:33:00,151.59
2024-01-15 20:34:00,83.93
2024-01-15 20:35:00,132.78
2024-01-15 20:36:00,133.55
2024-01-15 20:37:00,88.93
2024-01-15 20:38:00,111.38
2024-01-15 20:39:00,132.57
2024-01-15 20:40:00,92.42
2024-01-15 20:41:00,95.93
2024-01-15 20:42:00,88.37
2024-01-15 20:43:00,79.7
2024-01-15 20:44:00,87.01
2024-01-15 20:45:00,75.52
2024-01-15 20:46:00,100.68
2024-01-15 20:47:00,84.6
2024-01-15 20:48:00,104.68
2024-01-15 20:49:00,68.88
2024-01-15 20:50:00,256.62
2024-01-15 20:51:00,266.67
2024-01-15 20:52:00,210.13
2024-01-15 20:53:00,257.48
2024-01-15 20:54:00,274.55
2024-01-15 20:55:00,225.81
2024-01-15 20:56:00,283.45
2024-01-15 20:57:00,258.38
2024-01-15 20:58:00,235.9
2024-01-15 20:59:00,248.88
2024-01-15 21:00:00,1761.17
2024-01-15 21:01:00,1751.52
2024-01-15 21:02:00,1760.78
2024-01-15 21:03:00,1731.59
2024-01-15 21:04:00,1753.39
2024-01-15 21:05:00,1721.73
2024-01-15 21:06:00,1747.78
2024-01-15 21:07:00,1731.92
2024-01-15 21:08:00,1735.29
2024-01-15 21:09:00,1774.72
2024-01-15 21:10:00,1771.83
2024-01-15 21:11:00,1762.18
2024-01-15 21:12:00,1728.15
2024-01-15 21:13:00,1743.67
2024-01-15 21:14:00,1774.26
2024-01-15 21:15:00,1752.83
2024-01-15 21:16:00,1796.39
2024-01-15 21:17:00,1757.87
2024-01-15 21:18:00,1753.84
2024-01-15 21:19:00,1743.82
2024-01-15 21:20:00,1602.67
2024-01-15 21:21:00,1596.95
2024-01-15 21:22:00,1614.16
2024-01-15 21:23:00,1619.13
2024-01-15 21:24:00,1584.28
2024-01-15 21:25:00,1573.38
2024-01-15 21:26:00,1563.28
2024-01-15 21:27:00,1610.16
2024-01-15 21:28:00,1577.93
2024-01-15 21:29:00,1556.94
2024-01-15 21:30:00,107.77
2024-01-15 21:31:00,149.86
2024-01-15 21:32:00,99.88
2024-01-15 21:33:00,116.77
2024-01-15 21:34:00,101.64
2024-01-15 21:35:00,98.02
2024-01-15 21:36:00,118.38
2024-01-15 21:37:00,94.19
2024-01-15 21:38:00,105.35
2024-01-15 21:39:00,106.43
2024-01-15 21:40:00,236.64
2024-01-15 21:41:00,269.84
2024-01-15 21:42:00,246.5
2024-01-15 21:43:00,234.89
2024-01-15 21:44:00,260.73
2024-01-15 21:45:00,232.03
2024-01-15 21:46:00,250.56
2024-01-15 21:47:00,249.82
2024-01-15 21:48:00,271.72
2024-01-15 21:49:00,259.49
2024-01-15 21:50:00,249.5
2024-01-15 21:51:00,266.36
2024-01-15 21:52:00,277.8
2024-01-15 21:53:00,261.16
2024-01-15 21:54:00,250.21
2024-01-15 21:55:00,223.76
2024-01-15 21:56:00,228.7
2024-01-15 21:57:00,243.9
2024-01-15 21:58:00,237.81
2024-01-15 21:59:00,246.26
2024-01-15 22:00:00,251.13
2024-01-15 22:01:00,260.59
2024-01-15 22:02:00,248.59
2024-01-15 22:03:00,259.73
2024-01-15 22:04:00,251.29
2024-01-15 22:05:00,210.49
2024-01-15 22:06:00,231.21
2024-01-15 22:07:00,247.12
2024-01-15 22:08:00,225.81
2024-01-15 22:09:00,262.0
2024-01-15 22:10:00,130.62
2024-01-15 22:11:00,124.38
2024-01-15 22:12:00,95.73
2024-01-15 22:13:00,129.81
2024-01-15 22:14:00,102.97
2024-01-15 22:15:00,93.26
2024-01-15 22:16:00,87.73
2024-01-15 22:17:00,93.95
2024-01-15 22:18:00,92.24
2024-01-15 22:19:00,103.41
2024-01-15 22:20:00,103.21
2024-01-15 22:21:00,100.06
2024-01-15 22:22:00,108.74
2024-01-15 22:23:00,123.81
2024-01-15 22:24:00,118.99
2024-01-15 22:25:00,70.3
2024-01-15 22:26:00,48.92
2024-01-15 22:27:00,118.69
2024-01-15 22:28:00,72.66
2024-01-15 22:29:00,95.5
2024-01-15 22:30:00,226.6
2024-01-15 22:31:00,213.96
2024-01-15 22:32:00,260.83
2024-01-15 22:33:00,265.18
2024-01-15 22:34:00,238.47
2024-01-15 22:35:00,198.18
2024-01-15 22:36:00,239.08
2024-01-15 22:37:00,257.84
2024-01-15 22:38:00,220.42
2024-01-15 22:39:00,253.67
2024-01-15 22:40:00,249.69
2024-01-15 22:41:00,261.59
2024-01-15 22:42:00,252.39
2024-01-15 22:43:00,230.54
2024-01-15 22:44:00,273.93
2024-01-15 22:45:00,246.83
2024-01-15 22:46:00,249.45
2024-01-15 22:47:00,231.33
2024-01-15 22:48:00,241.13
2024-01-15 22:49:00,232.3
2024-01-15 22:50:00,246.54
2024-01-15 22:51:00,284.23
2024-01-15 22:52:00,222.56
2024-01-15 22:53:00,217.73
2024-01-15 22:54:00,279.42
2024-01-15 22:55:00,245.81
2024-01-15 22:56:00,236.62
2024-01-15 22:57:00,270.8
2024-01-15 22:58:00,237.89
2024-01-15 22:59:00,286.52
2024-01-15 23:00:00,13.56
2024-01-15 23:01:00,0.0
2024-01-15 23:02:00,43.15
2024-01-15 23:03:00,0.0
2024-01-15 23:04:00,14.84
2024-01-15 23:05:00,5.99
2024-01-15 23:06:00,26.03
2024-01-15 23:07:00,31.23
2024-01-15 23:08:00,0.64
2024-01-15 23:09:00,0.0
2024-01-15 23:10:00,9.2
2024-01-15 23:11:00,0.0
2024-01-15 23:12:00,40.27
2024-01-15 23:13:00,2.73
2024-01-15 23:14:00,0.0
2024-01-15 23:15:00,3.69
2024-01-15 23:16:00,0.0
2024-01-15 23:17:00,0.0
2024-01-15 23:18:00,24.01
2024-01-15 23:19:00,0.0
2024-01-15 23:20:00,129.06
2024-01-15 23:21:00,160.73
2024-01-15 23:22:00,173.71
2024-01-15 23:23:00,164.38
2024-01-15 23:24:00,169.92
2024-01-15 23:25:00,134.86
2024-01-15 23:26:00,121.56
2024-01-15 23:27:00,180.03
2024-01-15 23:28:00,143.55
2024-01-15 23:29:00,144.98
2024-01-15 23:30:00,176.56
2024-01-15 23:31:00,161.12
2024-01-15 23:32:00,159.12
2024-01-15 23:33:00,193.3
2024-01-15 23:34:00,137.13
2024-01-15 23:35:00,168.56
2024-01-15 23:36:00,151.14
2024-01-15 23:37:00,155.37
2024-01-15 23:38:00,180.57
2024-01-15 23:39:00,160.16
2024-01-15 23:40:00,160.77
2024-01-15 23:41:00,171.45
2024-01-15 23:42:00,142.7
2024-01-15 23:43:00,133.22
2024-01-15 23:44:00,129.1
2024-01-15 23:45:00,110.67
2024-01-15 23:46:00,191.12
2024-01-15 23:47:00,127.94
2024-01-15 23:48:00,145.57
2024-01-15 23:49:00,144.46
2024-01-15 23:50:00,6.15
2024-01-15 23:51:00,16.31
2024-01-15 23:52:00,17.21
2024-01-15 23:53:00,0.0
2024-01-15 23:54:00,0.0
2024-01-15 23:55:00,5.65
2024-01-15 23:56:00,0.0
2024-01-15 23:57:00,32.15
2024-01-15 23:58:00,9.82
2024-01-15 23:59:00,14.7
